image,label
002379.jpg,data/labels/002379.txt
001575.jpg,data/labels/001575.txt
000936.jpg,data/labels/000936.txt
001543.jpg,data/labels/001543.txt
001807.jpg,data/labels/001807.txt
001835.jpg,data/labels/001835.txt
000545.jpg,data/labels/000545.txt
003605.jpg,data/labels/003605.txt
001643.jpg,data/labels/001643.txt
000347.jpg,data/labels/000347.txt
002129.jpg,data/labels/002129.txt
000064.jpg,data/labels/000064.txt
000622.jpg,data/labels/000622.txt
002397.jpg,data/labels/002397.txt
001952.jpg,data/labels/001952.txt
000029.jpg,data/labels/000029.txt
003101.jpg,data/labels/003101.txt
002512.jpg,data/labels/002512.txt
001426.jpg,data/labels/001426.txt
002994.jpg,data/labels/002994.txt
000135.jpg,data/labels/000135.txt
003126.jpg,data/labels/003126.txt
000803.jpg,data/labels/000803.txt
001745.jpg,data/labels/001745.txt
003336.jpg,data/labels/003336.txt
000718.jpg,data/labels/000718.txt
000613.jpg,data/labels/000613.txt
002633.jpg,data/labels/002633.txt
001896.jpg,data/labels/001896.txt
001937.jpg,data/labels/001937.txt
000778.jpg,data/labels/000778.txt
000924.jpg,data/labels/000924.txt
001013.jpg,data/labels/001013.txt
001677.jpg,data/labels/001677.txt
003447.jpg,data/labels/003447.txt
002100.jpg,data/labels/002100.txt
001306.jpg,data/labels/001306.txt
002883.jpg,data/labels/002883.txt
003661.jpg,data/labels/003661.txt
000268.jpg,data/labels/000268.txt
002723.jpg,data/labels/002723.txt
001500.jpg,data/labels/001500.txt
002317.jpg,data/labels/002317.txt
002455.jpg,data/labels/002455.txt
002693.jpg,data/labels/002693.txt
002766.jpg,data/labels/002766.txt
002358.jpg,data/labels/002358.txt
001736.jpg,data/labels/001736.txt
000811.jpg,data/labels/000811.txt
001511.jpg,data/labels/001511.txt
002918.jpg,data/labels/002918.txt
002740.jpg,data/labels/002740.txt
000105.jpg,data/labels/000105.txt
003014.jpg,data/labels/003014.txt
000380.jpg,data/labels/000380.txt
000001.jpg,data/labels/000001.txt
000335.jpg,data/labels/000335.txt
002619.jpg,data/labels/002619.txt
000078.jpg,data/labels/000078.txt
000176.jpg,data/labels/000176.txt
001276.jpg,data/labels/001276.txt
001054.jpg,data/labels/001054.txt
001545.jpg,data/labels/001545.txt
001153.jpg,data/labels/001153.txt
003916.jpg,data/labels/003916.txt
001725.jpg,data/labels/001725.txt
002930.jpg,data/labels/002930.txt
000825.jpg,data/labels/000825.txt
001363.jpg,data/labels/001363.txt
002124.jpg,data/labels/002124.txt
002936.jpg,data/labels/002936.txt
000781.jpg,data/labels/000781.txt
000553.jpg,data/labels/000553.txt
003939.jpg,data/labels/003939.txt
002334.jpg,data/labels/002334.txt
000587.jpg,data/labels/000587.txt
003896.jpg,data/labels/003896.txt
002980.jpg,data/labels/002980.txt
000116.jpg,data/labels/000116.txt
001442.jpg,data/labels/001442.txt
000873.jpg,data/labels/000873.txt
000248.jpg,data/labels/000248.txt
001914.jpg,data/labels/001914.txt
000592.jpg,data/labels/000592.txt
003236.jpg,data/labels/003236.txt
003674.jpg,data/labels/003674.txt
003353.jpg,data/labels/003353.txt
002435.jpg,data/labels/002435.txt
003314.jpg,data/labels/003314.txt
003331.jpg,data/labels/003331.txt
002627.jpg,data/labels/002627.txt
000209.jpg,data/labels/000209.txt
000522.jpg,data/labels/000522.txt
003849.jpg,data/labels/003849.txt
003152.jpg,data/labels/003152.txt
001658.jpg,data/labels/001658.txt
003498.jpg,data/labels/003498.txt
001601.jpg,data/labels/001601.txt
003141.jpg,data/labels/003141.txt
000753.jpg,data/labels/000753.txt
001429.jpg,data/labels/001429.txt
002062.jpg,data/labels/002062.txt
002574.jpg,data/labels/002574.txt
001244.jpg,data/labels/001244.txt
003085.jpg,data/labels/003085.txt
003884.jpg,data/labels/003884.txt
000122.jpg,data/labels/000122.txt
003497.jpg,data/labels/003497.txt
001338.jpg,data/labels/001338.txt
001146.jpg,data/labels/001146.txt
002225.jpg,data/labels/002225.txt
000995.jpg,data/labels/000995.txt
003626.jpg,data/labels/003626.txt
002582.jpg,data/labels/002582.txt
000850.jpg,data/labels/000850.txt
001519.jpg,data/labels/001519.txt
000901.jpg,data/labels/000901.txt
001998.jpg,data/labels/001998.txt
003109.jpg,data/labels/003109.txt
000382.jpg,data/labels/000382.txt
002459.jpg,data/labels/002459.txt
003543.jpg,data/labels/003543.txt
002521.jpg,data/labels/002521.txt
000971.jpg,data/labels/000971.txt
001175.jpg,data/labels/001175.txt
002757.jpg,data/labels/002757.txt
003420.jpg,data/labels/003420.txt
003514.jpg,data/labels/003514.txt
003493.jpg,data/labels/003493.txt
003834.jpg,data/labels/003834.txt
000088.jpg,data/labels/000088.txt
000997.jpg,data/labels/000997.txt
003942.jpg,data/labels/003942.txt
001815.jpg,data/labels/001815.txt
000976.jpg,data/labels/000976.txt
000658.jpg,data/labels/000658.txt
002599.jpg,data/labels/002599.txt
001793.jpg,data/labels/001793.txt
002029.jpg,data/labels/002029.txt
002214.jpg,data/labels/002214.txt
000158.jpg,data/labels/000158.txt
001926.jpg,data/labels/001926.txt
001823.jpg,data/labels/001823.txt
000164.jpg,data/labels/000164.txt
000363.jpg,data/labels/000363.txt
000852.jpg,data/labels/000852.txt
002589.jpg,data/labels/002589.txt
000236.jpg,data/labels/000236.txt
001515.jpg,data/labels/001515.txt
001009.jpg,data/labels/001009.txt
001085.jpg,data/labels/001085.txt
002984.jpg,data/labels/002984.txt
002234.jpg,data/labels/002234.txt
002745.jpg,data/labels/002745.txt
000875.jpg,data/labels/000875.txt
000764.jpg,data/labels/000764.txt
002527.jpg,data/labels/002527.txt
003688.jpg,data/labels/003688.txt
001191.jpg,data/labels/001191.txt
001498.jpg,data/labels/001498.txt
002860.jpg,data/labels/002860.txt
002145.jpg,data/labels/002145.txt
003217.jpg,data/labels/003217.txt
001772.jpg,data/labels/001772.txt
002152.jpg,data/labels/002152.txt
002567.jpg,data/labels/002567.txt
002626.jpg,data/labels/002626.txt
001299.jpg,data/labels/001299.txt
001147.jpg,data/labels/001147.txt
003689.jpg,data/labels/003689.txt
000245.jpg,data/labels/000245.txt
002831.jpg,data/labels/002831.txt
003036.jpg,data/labels/003036.txt
000790.jpg,data/labels/000790.txt
003260.jpg,data/labels/003260.txt
002274.jpg,data/labels/002274.txt
000252.jpg,data/labels/000252.txt
000625.jpg,data/labels/000625.txt
000866.jpg,data/labels/000866.txt
001196.jpg,data/labels/001196.txt
000460.jpg,data/labels/000460.txt
003470.jpg,data/labels/003470.txt
000628.jpg,data/labels/000628.txt
002085.jpg,data/labels/002085.txt
003547.jpg,data/labels/003547.txt
002761.jpg,data/labels/002761.txt
003922.jpg,data/labels/003922.txt
001618.jpg,data/labels/001618.txt
000402.jpg,data/labels/000402.txt
001188.jpg,data/labels/001188.txt
000152.jpg,data/labels/000152.txt
003473.jpg,data/labels/003473.txt
002184.jpg,data/labels/002184.txt
003212.jpg,data/labels/003212.txt
000362.jpg,data/labels/000362.txt
003763.jpg,data/labels/003763.txt
000827.jpg,data/labels/000827.txt
001051.jpg,data/labels/001051.txt
003195.jpg,data/labels/003195.txt
000470.jpg,data/labels/000470.txt
003569.jpg,data/labels/003569.txt
001709.jpg,data/labels/001709.txt
003680.jpg,data/labels/003680.txt
001052.jpg,data/labels/001052.txt
000089.jpg,data/labels/000089.txt
002185.jpg,data/labels/002185.txt
001459.jpg,data/labels/001459.txt
001182.jpg,data/labels/001182.txt
003749.jpg,data/labels/003749.txt
001278.jpg,data/labels/001278.txt
001471.jpg,data/labels/001471.txt
002446.jpg,data/labels/002446.txt
001436.jpg,data/labels/001436.txt
003173.jpg,data/labels/003173.txt
003376.jpg,data/labels/003376.txt
000716.jpg,data/labels/000716.txt
000307.jpg,data/labels/000307.txt
002255.jpg,data/labels/002255.txt
000828.jpg,data/labels/000828.txt
000332.jpg,data/labels/000332.txt
002401.jpg,data/labels/002401.txt
003144.jpg,data/labels/003144.txt
002596.jpg,data/labels/002596.txt
001508.jpg,data/labels/001508.txt
000491.jpg,data/labels/000491.txt
000838.jpg,data/labels/000838.txt
000589.jpg,data/labels/000589.txt
000687.jpg,data/labels/000687.txt
001686.jpg,data/labels/001686.txt
000066.jpg,data/labels/000066.txt
001011.jpg,data/labels/001011.txt
000978.jpg,data/labels/000978.txt
000575.jpg,data/labels/000575.txt
000047.jpg,data/labels/000047.txt
001497.jpg,data/labels/001497.txt
002005.jpg,data/labels/002005.txt
002420.jpg,data/labels/002420.txt
000421.jpg,data/labels/000421.txt
000511.jpg,data/labels/000511.txt
001110.jpg,data/labels/001110.txt
001841.jpg,data/labels/001841.txt
002879.jpg,data/labels/002879.txt
002551.jpg,data/labels/002551.txt
000684.jpg,data/labels/000684.txt
001063.jpg,data/labels/001063.txt
001455.jpg,data/labels/001455.txt
002787.jpg,data/labels/002787.txt
002807.jpg,data/labels/002807.txt
001330.jpg,data/labels/001330.txt
003179.jpg,data/labels/003179.txt
001425.jpg,data/labels/001425.txt
001237.jpg,data/labels/001237.txt
001862.jpg,data/labels/001862.txt
000884.jpg,data/labels/000884.txt
003747.jpg,data/labels/003747.txt
001438.jpg,data/labels/001438.txt
000131.jpg,data/labels/000131.txt
002031.jpg,data/labels/002031.txt
002339.jpg,data/labels/002339.txt
003704.jpg,data/labels/003704.txt
003006.jpg,data/labels/003006.txt
003631.jpg,data/labels/003631.txt
001801.jpg,data/labels/001801.txt
002313.jpg,data/labels/002313.txt
001755.jpg,data/labels/001755.txt
001339.jpg,data/labels/001339.txt
001553.jpg,data/labels/001553.txt
002064.jpg,data/labels/002064.txt
000674.jpg,data/labels/000674.txt
003774.jpg,data/labels/003774.txt
002729.jpg,data/labels/002729.txt
001099.jpg,data/labels/001099.txt
002238.jpg,data/labels/002238.txt
003332.jpg,data/labels/003332.txt
001584.jpg,data/labels/001584.txt
001003.jpg,data/labels/001003.txt
001871.jpg,data/labels/001871.txt
000938.jpg,data/labels/000938.txt
003211.jpg,data/labels/003211.txt
002996.jpg,data/labels/002996.txt
003372.jpg,data/labels/003372.txt
002659.jpg,data/labels/002659.txt
003380.jpg,data/labels/003380.txt
000918.jpg,data/labels/000918.txt
002709.jpg,data/labels/002709.txt
001562.jpg,data/labels/001562.txt
003873.jpg,data/labels/003873.txt
001305.jpg,data/labels/001305.txt
001369.jpg,data/labels/001369.txt
001319.jpg,data/labels/001319.txt
003299.jpg,data/labels/003299.txt
003162.jpg,data/labels/003162.txt
002140.jpg,data/labels/002140.txt
000094.jpg,data/labels/000094.txt
002393.jpg,data/labels/002393.txt
002764.jpg,data/labels/002764.txt
002735.jpg,data/labels/002735.txt
001210.jpg,data/labels/001210.txt
000953.jpg,data/labels/000953.txt
003257.jpg,data/labels/003257.txt
001577.jpg,data/labels/001577.txt
000113.jpg,data/labels/000113.txt
000137.jpg,data/labels/000137.txt
002322.jpg,data/labels/002322.txt
001431.jpg,data/labels/001431.txt
002825.jpg,data/labels/002825.txt
000108.jpg,data/labels/000108.txt
002844.jpg,data/labels/002844.txt
000424.jpg,data/labels/000424.txt
000083.jpg,data/labels/000083.txt
002929.jpg,data/labels/002929.txt
001540.jpg,data/labels/001540.txt
003155.jpg,data/labels/003155.txt
001485.jpg,data/labels/001485.txt
000404.jpg,data/labels/000404.txt
001747.jpg,data/labels/001747.txt
003436.jpg,data/labels/003436.txt
000454.jpg,data/labels/000454.txt
000849.jpg,data/labels/000849.txt
003615.jpg,data/labels/003615.txt
003542.jpg,data/labels/003542.txt
002821.jpg,data/labels/002821.txt
000103.jpg,data/labels/000103.txt
000068.jpg,data/labels/000068.txt
002307.jpg,data/labels/002307.txt
001297.jpg,data/labels/001297.txt
003363.jpg,data/labels/003363.txt
003716.jpg,data/labels/003716.txt
001942.jpg,data/labels/001942.txt
000237.jpg,data/labels/000237.txt
001140.jpg,data/labels/001140.txt
002718.jpg,data/labels/002718.txt
002536.jpg,data/labels/002536.txt
002126.jpg,data/labels/002126.txt
000623.jpg,data/labels/000623.txt
003050.jpg,data/labels/003050.txt
002770.jpg,data/labels/002770.txt
003821.jpg,data/labels/003821.txt
003909.jpg,data/labels/003909.txt
003307.jpg,data/labels/003307.txt
001408.jpg,data/labels/001408.txt
001648.jpg,data/labels/001648.txt
001293.jpg,data/labels/001293.txt
000739.jpg,data/labels/000739.txt
002201.jpg,data/labels/002201.txt
003312.jpg,data/labels/003312.txt
003095.jpg,data/labels/003095.txt
001965.jpg,data/labels/001965.txt
000518.jpg,data/labels/000518.txt
002951.jpg,data/labels/002951.txt
002052.jpg,data/labels/002052.txt
000757.jpg,data/labels/000757.txt
002515.jpg,data/labels/002515.txt
000344.jpg,data/labels/000344.txt
003369.jpg,data/labels/003369.txt
000651.jpg,data/labels/000651.txt
001675.jpg,data/labels/001675.txt
000860.jpg,data/labels/000860.txt
000348.jpg,data/labels/000348.txt
001165.jpg,data/labels/001165.txt
001412.jpg,data/labels/001412.txt
003604.jpg,data/labels/003604.txt
003512.jpg,data/labels/003512.txt
000911.jpg,data/labels/000911.txt
000717.jpg,data/labels/000717.txt
002075.jpg,data/labels/002075.txt
003513.jpg,data/labels/003513.txt
003635.jpg,data/labels/003635.txt
001661.jpg,data/labels/001661.txt
000566.jpg,data/labels/000566.txt
002180.jpg,data/labels/002180.txt
001174.jpg,data/labels/001174.txt
001571.jpg,data/labels/001571.txt
003773.jpg,data/labels/003773.txt
003423.jpg,data/labels/003423.txt
000939.jpg,data/labels/000939.txt
003295.jpg,data/labels/003295.txt
000950.jpg,data/labels/000950.txt
001309.jpg,data/labels/001309.txt
003339.jpg,data/labels/003339.txt
003785.jpg,data/labels/003785.txt
001262.jpg,data/labels/001262.txt
003377.jpg,data/labels/003377.txt
003519.jpg,data/labels/003519.txt
000972.jpg,data/labels/000972.txt
000255.jpg,data/labels/000255.txt
002099.jpg,data/labels/002099.txt
003259.jpg,data/labels/003259.txt
001504.jpg,data/labels/001504.txt
001706.jpg,data/labels/001706.txt
001689.jpg,data/labels/001689.txt
000885.jpg,data/labels/000885.txt
003567.jpg,data/labels/003567.txt
001598.jpg,data/labels/001598.txt
002846.jpg,data/labels/002846.txt
002309.jpg,data/labels/002309.txt
003648.jpg,data/labels/003648.txt
000271.jpg,data/labels/000271.txt
002773.jpg,data/labels/002773.txt
001083.jpg,data/labels/001083.txt
002667.jpg,data/labels/002667.txt
000439.jpg,data/labels/000439.txt
003706.jpg,data/labels/003706.txt
003428.jpg,data/labels/003428.txt
001197.jpg,data/labels/001197.txt
002335.jpg,data/labels/002335.txt
003073.jpg,data/labels/003073.txt
001559.jpg,data/labels/001559.txt
001526.jpg,data/labels/001526.txt
002893.jpg,data/labels/002893.txt
000636.jpg,data/labels/000636.txt
003452.jpg,data/labels/003452.txt
000478.jpg,data/labels/000478.txt
000437.jpg,data/labels/000437.txt
000104.jpg,data/labels/000104.txt
001932.jpg,data/labels/001932.txt
002294.jpg,data/labels/002294.txt
000837.jpg,data/labels/000837.txt
001483.jpg,data/labels/001483.txt
002331.jpg,data/labels/002331.txt
001744.jpg,data/labels/001744.txt
000084.jpg,data/labels/000084.txt
000443.jpg,data/labels/000443.txt
003464.jpg,data/labels/003464.txt
002580.jpg,data/labels/002580.txt
003853.jpg,data/labels/003853.txt
002674.jpg,data/labels/002674.txt
003280.jpg,data/labels/003280.txt
002544.jpg,data/labels/002544.txt
000355.jpg,data/labels/000355.txt
001098.jpg,data/labels/001098.txt
000858.jpg,data/labels/000858.txt
001642.jpg,data/labels/001642.txt
003482.jpg,data/labels/003482.txt
000191.jpg,data/labels/000191.txt
001093.jpg,data/labels/001093.txt
002460.jpg,data/labels/002460.txt
000180.jpg,data/labels/000180.txt
002494.jpg,data/labels/002494.txt
000688.jpg,data/labels/000688.txt
003442.jpg,data/labels/003442.txt
001256.jpg,data/labels/001256.txt
001746.jpg,data/labels/001746.txt
003460.jpg,data/labels/003460.txt
003726.jpg,data/labels/003726.txt
002254.jpg,data/labels/002254.txt
001268.jpg,data/labels/001268.txt
001634.jpg,data/labels/001634.txt
001061.jpg,data/labels/001061.txt
003425.jpg,data/labels/003425.txt
002443.jpg,data/labels/002443.txt
002822.jpg,data/labels/002822.txt
001898.jpg,data/labels/001898.txt
002059.jpg,data/labels/002059.txt
003371.jpg,data/labels/003371.txt
002256.jpg,data/labels/002256.txt
001211.jpg,data/labels/001211.txt
002861.jpg,data/labels/002861.txt
002670.jpg,data/labels/002670.txt
001812.jpg,data/labels/001812.txt
001177.jpg,data/labels/001177.txt
003565.jpg,data/labels/003565.txt
003440.jpg,data/labels/003440.txt
003434.jpg,data/labels/003434.txt
003876.jpg,data/labels/003876.txt
003908.jpg,data/labels/003908.txt
000119.jpg,data/labels/000119.txt
003619.jpg,data/labels/003619.txt
001104.jpg,data/labels/001104.txt
000720.jpg,data/labels/000720.txt
001713.jpg,data/labels/001713.txt
003874.jpg,data/labels/003874.txt
000546.jpg,data/labels/000546.txt
002818.jpg,data/labels/002818.txt
002677.jpg,data/labels/002677.txt
003352.jpg,data/labels/003352.txt
003766.jpg,data/labels/003766.txt
001226.jpg,data/labels/001226.txt
003535.jpg,data/labels/003535.txt
001208.jpg,data/labels/001208.txt
001260.jpg,data/labels/001260.txt
000223.jpg,data/labels/000223.txt
002505.jpg,data/labels/002505.txt
001328.jpg,data/labels/001328.txt
000550.jpg,data/labels/000550.txt
000652.jpg,data/labels/000652.txt
000041.jpg,data/labels/000041.txt
000887.jpg,data/labels/000887.txt
001780.jpg,data/labels/001780.txt
000945.jpg,data/labels/000945.txt
001158.jpg,data/labels/001158.txt
002584.jpg,data/labels/002584.txt
000800.jpg,data/labels/000800.txt
003374.jpg,data/labels/003374.txt
002529.jpg,data/labels/002529.txt
002055.jpg,data/labels/002055.txt
002387.jpg,data/labels/002387.txt
003033.jpg,data/labels/003033.txt
001626.jpg,data/labels/001626.txt
002430.jpg,data/labels/002430.txt
003341.jpg,data/labels/003341.txt
002150.jpg,data/labels/002150.txt
000383.jpg,data/labels/000383.txt
002208.jpg,data/labels/002208.txt
002585.jpg,data/labels/002585.txt
003248.jpg,data/labels/003248.txt
002023.jpg,data/labels/002023.txt
000925.jpg,data/labels/000925.txt
001704.jpg,data/labels/001704.txt
000582.jpg,data/labels/000582.txt
000466.jpg,data/labels/000466.txt
001027.jpg,data/labels/001027.txt
002204.jpg,data/labels/002204.txt
003233.jpg,data/labels/003233.txt
000691.jpg,data/labels/000691.txt
001040.jpg,data/labels/001040.txt
003158.jpg,data/labels/003158.txt
000452.jpg,data/labels/000452.txt
000793.jpg,data/labels/000793.txt
002441.jpg,data/labels/002441.txt
003795.jpg,data/labels/003795.txt
003755.jpg,data/labels/003755.txt
000854.jpg,data/labels/000854.txt
001329.jpg,data/labels/001329.txt
001809.jpg,data/labels/001809.txt
001610.jpg,data/labels/001610.txt
000249.jpg,data/labels/000249.txt
000276.jpg,data/labels/000276.txt
003870.jpg,data/labels/003870.txt
001813.jpg,data/labels/001813.txt
002410.jpg,data/labels/002410.txt
003457.jpg,data/labels/003457.txt
000314.jpg,data/labels/000314.txt
001644.jpg,data/labels/001644.txt
002701.jpg,data/labels/002701.txt
002044.jpg,data/labels/002044.txt
002072.jpg,data/labels/002072.txt
003530.jpg,data/labels/003530.txt
003960.jpg,data/labels/003960.txt
003253.jpg,data/labels/003253.txt
003111.jpg,data/labels/003111.txt
002660.jpg,data/labels/002660.txt
000909.jpg,data/labels/000909.txt
002456.jpg,data/labels/002456.txt
003847.jpg,data/labels/003847.txt
000431.jpg,data/labels/000431.txt
000649.jpg,data/labels/000649.txt
003814.jpg,data/labels/003814.txt
003930.jpg,data/labels/003930.txt
001405.jpg,data/labels/001405.txt
003252.jpg,data/labels/003252.txt
001142.jpg,data/labels/001142.txt
000818.jpg,data/labels/000818.txt
003826.jpg,data/labels/003826.txt
000857.jpg,data/labels/000857.txt
000696.jpg,data/labels/000696.txt
000834.jpg,data/labels/000834.txt
000293.jpg,data/labels/000293.txt
000681.jpg,data/labels/000681.txt
000371.jpg,data/labels/000371.txt
000836.jpg,data/labels/000836.txt
001053.jpg,data/labels/001053.txt
001900.jpg,data/labels/001900.txt
001681.jpg,data/labels/001681.txt
001786.jpg,data/labels/001786.txt
002087.jpg,data/labels/002087.txt
001716.jpg,data/labels/001716.txt
003119.jpg,data/labels/003119.txt
002117.jpg,data/labels/002117.txt
002211.jpg,data/labels/002211.txt
000178.jpg,data/labels/000178.txt
000847.jpg,data/labels/000847.txt
002499.jpg,data/labels/002499.txt
002914.jpg,data/labels/002914.txt
002450.jpg,data/labels/002450.txt
002737.jpg,data/labels/002737.txt
001778.jpg,data/labels/001778.txt
002068.jpg,data/labels/002068.txt
001071.jpg,data/labels/001071.txt
003137.jpg,data/labels/003137.txt
000129.jpg,data/labels/000129.txt
000540.jpg,data/labels/000540.txt
002007.jpg,data/labels/002007.txt
001470.jpg,data/labels/001470.txt
001270.jpg,data/labels/001270.txt
002991.jpg,data/labels/002991.txt
000320.jpg,data/labels/000320.txt
002127.jpg,data/labels/002127.txt
002328.jpg,data/labels/002328.txt
001084.jpg,data/labels/001084.txt
001172.jpg,data/labels/001172.txt
002635.jpg,data/labels/002635.txt
001311.jpg,data/labels/001311.txt
002131.jpg,data/labels/002131.txt
003453.jpg,data/labels/003453.txt
002553.jpg,data/labels/002553.txt
000436.jpg,data/labels/000436.txt
003059.jpg,data/labels/003059.txt
002210.jpg,data/labels/002210.txt
000882.jpg,data/labels/000882.txt
001974.jpg,data/labels/001974.txt
002799.jpg,data/labels/002799.txt
000788.jpg,data/labels/000788.txt
002368.jpg,data/labels/002368.txt
000018.jpg,data/labels/000018.txt
001287.jpg,data/labels/001287.txt
001817.jpg,data/labels/001817.txt
003745.jpg,data/labels/003745.txt
003729.jpg,data/labels/003729.txt
000157.jpg,data/labels/000157.txt
001752.jpg,data/labels/001752.txt
001879.jpg,data/labels/001879.txt
001385.jpg,data/labels/001385.txt
001853.jpg,data/labels/001853.txt
000334.jpg,data/labels/000334.txt
002260.jpg,data/labels/002260.txt
001921.jpg,data/labels/001921.txt
001957.jpg,data/labels/001957.txt
001103.jpg,data/labels/001103.txt
000270.jpg,data/labels/000270.txt
000405.jpg,data/labels/000405.txt
002341.jpg,data/labels/002341.txt
000294.jpg,data/labels/000294.txt
001030.jpg,data/labels/001030.txt
003520.jpg,data/labels/003520.txt
001151.jpg,data/labels/001151.txt
000298.jpg,data/labels/000298.txt
001940.jpg,data/labels/001940.txt
003121.jpg,data/labels/003121.txt
001586.jpg,data/labels/001586.txt
000080.jpg,data/labels/000080.txt
003082.jpg,data/labels/003082.txt
000073.jpg,data/labels/000073.txt
003629.jpg,data/labels/003629.txt
001290.jpg,data/labels/001290.txt
001480.jpg,data/labels/001480.txt
003686.jpg,data/labels/003686.txt
002535.jpg,data/labels/002535.txt
000372.jpg,data/labels/000372.txt
003060.jpg,data/labels/003060.txt
002366.jpg,data/labels/002366.txt
002383.jpg,data/labels/002383.txt
000562.jpg,data/labels/000562.txt
003086.jpg,data/labels/003086.txt
000667.jpg,data/labels/000667.txt
002727.jpg,data/labels/002727.txt
003575.jpg,data/labels/003575.txt
002657.jpg,data/labels/002657.txt
000856.jpg,data/labels/000856.txt
000682.jpg,data/labels/000682.txt
002251.jpg,data/labels/002251.txt
003548.jpg,data/labels/003548.txt
000111.jpg,data/labels/000111.txt
000373.jpg,data/labels/000373.txt
000376.jpg,data/labels/000376.txt
002543.jpg,data/labels/002543.txt
000284.jpg,data/labels/000284.txt
003825.jpg,data/labels/003825.txt
003174.jpg,data/labels/003174.txt
001218.jpg,data/labels/001218.txt
000944.jpg,data/labels/000944.txt
001516.jpg,data/labels/001516.txt
001449.jpg,data/labels/001449.txt
002220.jpg,data/labels/002220.txt
003944.jpg,data/labels/003944.txt
003715.jpg,data/labels/003715.txt
000713.jpg,data/labels/000713.txt
002904.jpg,data/labels/002904.txt
003110.jpg,data/labels/003110.txt
003448.jpg,data/labels/003448.txt
002025.jpg,data/labels/002025.txt
002394.jpg,data/labels/002394.txt
003031.jpg,data/labels/003031.txt
003334.jpg,data/labels/003334.txt
003347.jpg,data/labels/003347.txt
002398.jpg,data/labels/002398.txt
001488.jpg,data/labels/001488.txt
002954.jpg,data/labels/002954.txt
002282.jpg,data/labels/002282.txt
002155.jpg,data/labels/002155.txt
003772.jpg,data/labels/003772.txt
002484.jpg,data/labels/002484.txt
002296.jpg,data/labels/002296.txt
001001.jpg,data/labels/001001.txt
002813.jpg,data/labels/002813.txt
002359.jpg,data/labels/002359.txt
002231.jpg,data/labels/002231.txt
000578.jpg,data/labels/000578.txt
000805.jpg,data/labels/000805.txt
003216.jpg,data/labels/003216.txt
002186.jpg,data/labels/002186.txt
003925.jpg,data/labels/003925.txt
000728.jpg,data/labels/000728.txt
002614.jpg,data/labels/002614.txt
002228.jpg,data/labels/002228.txt
003911.jpg,data/labels/003911.txt
001368.jpg,data/labels/001368.txt
000886.jpg,data/labels/000886.txt
003051.jpg,data/labels/003051.txt
000509.jpg,data/labels/000509.txt
000058.jpg,data/labels/000058.txt
003263.jpg,data/labels/003263.txt
003378.jpg,data/labels/003378.txt
001880.jpg,data/labels/001880.txt
002412.jpg,data/labels/002412.txt
000722.jpg,data/labels/000722.txt
003269.jpg,data/labels/003269.txt
000110.jpg,data/labels/000110.txt
000584.jpg,data/labels/000584.txt
001783.jpg,data/labels/001783.txt
003750.jpg,data/labels/003750.txt
001179.jpg,data/labels/001179.txt
002348.jpg,data/labels/002348.txt
002063.jpg,data/labels/002063.txt
001221.jpg,data/labels/001221.txt
001899.jpg,data/labels/001899.txt
001499.jpg,data/labels/001499.txt
000190.jpg,data/labels/000190.txt
002040.jpg,data/labels/002040.txt
000494.jpg,data/labels/000494.txt
000081.jpg,data/labels/000081.txt
001400.jpg,data/labels/001400.txt
000399.jpg,data/labels/000399.txt
002808.jpg,data/labels/002808.txt
001377.jpg,data/labels/001377.txt
001490.jpg,data/labels/001490.txt
000013.jpg,data/labels/000013.txt
000609.jpg,data/labels/000609.txt
003888.jpg,data/labels/003888.txt
000880.jpg,data/labels/000880.txt
000015.jpg,data/labels/000015.txt
003302.jpg,data/labels/003302.txt
001360.jpg,data/labels/001360.txt
000086.jpg,data/labels/000086.txt
000771.jpg,data/labels/000771.txt
003282.jpg,data/labels/003282.txt
002312.jpg,data/labels/002312.txt
001223.jpg,data/labels/001223.txt
003668.jpg,data/labels/003668.txt
001316.jpg,data/labels/001316.txt
000520.jpg,data/labels/000520.txt
001466.jpg,data/labels/001466.txt
002673.jpg,data/labels/002673.txt
001347.jpg,data/labels/001347.txt
001518.jpg,data/labels/001518.txt
001447.jpg,data/labels/001447.txt
003561.jpg,data/labels/003561.txt
002226.jpg,data/labels/002226.txt
001795.jpg,data/labels/001795.txt
001138.jpg,data/labels/001138.txt
001348.jpg,data/labels/001348.txt
001078.jpg,data/labels/001078.txt
003394.jpg,data/labels/003394.txt
002911.jpg,data/labels/002911.txt
003531.jpg,data/labels/003531.txt
001992.jpg,data/labels/001992.txt
003022.jpg,data/labels/003022.txt
001928.jpg,data/labels/001928.txt
002492.jpg,data/labels/002492.txt
003607.jpg,data/labels/003607.txt
002566.jpg,data/labels/002566.txt
000864.jpg,data/labels/000864.txt
000025.jpg,data/labels/000025.txt
002500.jpg,data/labels/002500.txt
003419.jpg,data/labels/003419.txt
001860.jpg,data/labels/001860.txt
000226.jpg,data/labels/000226.txt
003895.jpg,data/labels/003895.txt
001856.jpg,data/labels/001856.txt
003782.jpg,data/labels/003782.txt
001034.jpg,data/labels/001034.txt
002109.jpg,data/labels/002109.txt
000677.jpg,data/labels/000677.txt
002165.jpg,data/labels/002165.txt
002467.jpg,data/labels/002467.txt
002978.jpg,data/labels/002978.txt
002542.jpg,data/labels/002542.txt
